animal_zodiac,kr,fortune,peak_time,peak_tip,low_time,low_tip
dragon,용띠,"자신의 강점을 활용하는 자리에 서는 게 맞습니다. 용띠는 강점이 살아날 때 에너지가 두 배가 되는 타입인데, 오늘 그 자리를 만들어보시기 바랍니다.",오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,"배가 고프면 집중력이 급격히 떨어지는 날입니다. 에너지 소비가 큰 타입인데, 오늘 식사와 간식을 거르지 마시기 바랍니다.",오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,"너무 완벽한 결과를 원하다 시작을 못 하고 있다면, 용띠는 일단 시작해야 방향이 보이는 타입입니다. 지금 바로 시작하시기 바랍니다.",오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,"중요한 대화에서 먼저 결론을 말하면 상대가 따라오기 쉬워요. 용띠는 생각이 빠른 타입인데, 그 속도를 상대에게도 맞춰주시기 바랍니다.",오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,"하루를 마무리할 때 내일 딱 하나만 정해두세요. 용띠는 계획이 많을수록 흥분하는 타입인데, 내일은 그 하나부터 시작하면 됩니다.",오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,잠들기 전 오늘 이룬 것 하나만 생각하고 자세요. 용띠는 더 큰 것을 보느라 이미 이룬 것을 놓치는 타입입니다.,오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,"신뢰할 수 있는 한 사람의 의견을 들어보면 예상치 못한 시각이 나와요. 용띠는 자신의 판단을 신뢰하는 타입인데, 오늘은 외부 시각이 더 정확할 수 있습니다.",오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,팀 분위기를 주도하는 자리에서 가장 에너지가 살아나요. 용띠의 카리스마가 오늘 팀 전체를 움직이는 날입니다.,오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,"너무 많은 약속을 하지 않는 게 맞습니다. 용띠는 열정적으로 수락하는 타입인데, 오늘은 할 수 있는 것만 약속하시기 바랍니다.",오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,빠른 실행력이 경쟁에서 앞서게 해줘요. 용띠의 강점이 가장 잘 맞는 날입니다. 준비됐으면 지금 바로 움직이세요.,오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,"아이디어를 실행 단계 3개로 쪼개보시기 바랍니다. 용띠는 아이디어가 풍부한 타입인데, 오늘 그 아이디어를 실행으로 전환하는 게 핵심입니다.",오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,"자신의 영역을 넓히는 결정을 내려도 되는 날입니다. 용띠는 성장 지향적인 타입인데, 오늘 그 확장이 맞는 타이밍입니다.",오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,"주변의 부정적인 말에 흔들리지 마시기 바랍니다. 용띠는 자신의 방향이 있는 타입인데, 오늘 그 방향을 믿으면 됩니다.",오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,"과감한 선택이 맞는 날입니다. 용띠는 대담한 결정이 결국 옳았던 경험이 많은 타입인데, 오늘도 그 직감을 따라가도 됩니다.",오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
dragon,용띠,오늘도 수고했습니다. 용띠는 오늘도 크게 달렸습니다. 이제 충분히 쉬어도 됩니다.,오전 10시~낮 12시,용띠는 오전 중반에 카리스마가 최고예요. 발표나 설득은 이 시간에 하시기 바랍니다.,오후 3시~5시,오후 후반엔 에너지가 급격히 빠져요. 저녁 약속을 최소화하시기 바랍니다.
snake,뱀띠,"오늘 처음에 느끼는 감각이 가장 정확합니다. 뱀띠는 상황을 꿰뚫어 보는 타입인데, 너무 분석하지 말고 첫 직감을 따르세요.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"조용히 관찰하는 것이 가장 많은 정보를 주는 날입니다. 뱀띠는 말하기보다 듣고 관찰하는 것이 강점인 타입인데, 오늘 그 관찰이 나중에 중요한 판단 근거가 됩니다.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"오래 생각해온 것을 결정하기 좋은 날입니다. 뱀띠는 충분히 숙성시킨 후에 움직이는 타입인데, 오늘 그 준비가 됐다면 실행해도 됩니다.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,한 번 꽂히면 집요하게 파고드는 뱀띠의 기질이 복잡한 문제를 풀어줘요. 오늘 막혔던 것이 해결될 수 있습니다.,오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"의심이 너무 깊어지면 스스로 지치는 날입니다. 뱀띠는 타인의 진심을 꿰뚫어 보는 타입인데, 오늘은 그 직관을 과하게 쓰지 않도록 쉬어가세요.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"감각적인 것, 좋은 음식, 좋은 향기가 오늘 기분을 올려줘요. 뱀띠는 감각에서 에너지를 채우는 타입인데, 오늘은 그 감각에 충실해도 됩니다.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"조용한 공간에서 집중력이 최고로 올라갑니다. 뱀띠는 소음이 적을 때 생각이 가장 잘 정리되는 타입인데, 중요한 업무는 혼자 조용한 곳에서 처리하시기 바랍니다.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"누군가의 말 뒤에 숨은 의도가 보이는 날입니다. 뱀띠는 표면 아래를 읽는 타입인데, 오늘 그 감각이 정확하게 작동합니다.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"지금까지 참아온 것을 표현하기 좋은 날입니다. 뱀띠는 오래 담아두는 타입인데, 조용하고 단호하게 말하면 상대가 잘 받아들여요.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"빠른 결정을 요구받는 상황이 생겨도 천천히 가는 게 맞습니다. 뱀띠는 숙성된 판단이 가장 정확한 타입인데, 생각해보고 연락드릴게요가 오늘 가장 현명한 답입니다.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"전문성을 발휘하는 자리에서 가장 에너지가 살아나요. 뱀띠는 자신의 전문 영역에서 집중력이 극대화되는 타입인데, 오늘 그 자리가 만들어질 수 있습니다.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"상대의 진심과 거짓을 빠르게 구분할 수 있는 날입니다. 뱀띠의 직관 레이더가 가장 정확하게 작동하는 날인데, 그 감각을 믿으세요.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"너무 많은 것을 혼자 품고 있다면 글로 써보시기 바랍니다. 뱀띠는 혼자 담아두는 타입인데, 종이에 쓰는 것만으로 무게가 줄어들습니다.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"충동구매가 위험한 날입니다. 뱀띠는 한 번 꽂히면 사는 타입인데, 카트에 담아두고 3일 후에 다시 보시기 바랍니다.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"상대방이 말하지 않은 것을 읽어내는 능력이 특히 살아있습니다. 뱀띠는 행간을 읽는 타입인데, 오늘 그 능력이 중요한 대화에서 빛나요.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"자신의 전문 분야에서 중요한 통찰이 떠오르는 날입니다. 뱀띠는 깊이 파고드는 타입인데, 오늘 그 통찰을 기록해두세요.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"주변의 소음에서 벗어나 혼자만의 공간이 필요한 날입니다. 뱀띠는 혼자 있을 때 에너지가 회복되는 타입인데, 오늘 저녁은 그 시간을 만들어두세요.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"너무 의심하다 좋은 기회를 놓치지 마시기 바랍니다. 뱀띠는 신중한 타입인데, 오늘은 70% 판단됐으면 움직여도 되는 날입니다.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
snake,뱀띠,"깊이 있는 대화가 관계를 더 깊게 만들어줘요. 뱀띠는 표면적인 대화보다 깊은 대화를 선호하는 타입인데, 오늘 그런 대화를 나눌 기회가 생겨요.",오전 10시~낮 12시,뱀띠는 오전에 직관이 가장 선명합니다. 중요한 판단은 오전에 내리세요.,오후 2시~4시,오후 중반엔 의심이 깊어지기 쉬워요. 중요한 결정은 이 시간을 피하시기 바랍니다.
